NUMERO_NIVEL;CODIGO_AREA_CONHECIMENTO;CODIGO_GRANDE_AREA;NOME_GRANDE_AREA;CODIGO_AREA;NOME_AREA;CODIGO_SUB_AREA;NOME_SUB_AREA;CODIGO_ESPECIALIDADE;NOME_ESPECIALIDADE
"4";"21201021";"20000006";"Ciências Biológicas";"21200009";"Microbiologia";"21201005";"Biologia e Fisiologia dos Microorganismos";"21201021";"Bacterologia"
"4";"21201030";"20000006";"Ciências Biológicas";"21200009";"Microbiologia";"21201005";"Biologia e Fisiologia dos Microorganismos";"21201030";"Micologia"
"3";"21202001";"20000006";"Ciências Biológicas";"21200009";"Microbiologia";"21202001";"Microbiologia Aplicada";"";""
"4";"21202010";"20000006";"Ciências Biológicas";"21200009";"Microbiologia";"21202001";"Microbiologia Aplicada";"21202010";"Microbiologia Médica"
"4";"21202028";"20000006";"Ciências Biológicas";"21200009";"Microbiologia";"21202001";"Microbiologia Aplicada";"21202028";"Microbiologia Industrial e de Fermentação"
"2";"21300003";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"";"";"";""
"3";"21301000";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21301000";"Protozoologia de Parasitos";"";""
"4";"21301018";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21301000";"Protozoologia de Parasitos";"21301018";"Protozoologia Parasitária Humana"
"4";"21301026";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21301000";"Protozoologia de Parasitos";"21301026";"Protozoologia Parasitária Animal"
"3";"21302006";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21302006";"Helmintologia de Parasitos";"";""
"4";"21302014";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21302006";"Helmintologia de Parasitos";"21302014";"Helmintologia Humana"
"4";"21302022";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21302006";"Helmintologia de Parasitos";"21302022";"Helmintologia Animal"
"3";"21303002";"20000006";"Ciências Biológicas";"21300003";"Parasitologia";"21303002";"Entomologia e Malacologia de Parasitos e Vetores";"";""
"2";"21400008";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"";"";"";""
"3";"21401004";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"";""
"4";"21401012";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"21401012";"Novas Drogas Terapêuticas"
"4";"21401020";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"21401020";"Vacinas e Kits para Diagnósticos"
"4";"21401039";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"21401039";"Técnicas de Reprodução"
"4";"21401047";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"21401047";"Engenharia de Tecidos"
"4";"21401055";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"21401055";"Ciências de Animais de Laboratórios"
"4";"21401063";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21401004";"Biotecnologia em Saúde Humana e Animal";"21401063";"Metodologias Alternativas ao Uso de Animais"
"3";"21402000";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21402000";"Biotecnologia Industrial";"";""
"4";"21402019";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21402000";"Biotecnologia Industrial";"21402019";"Bioprocessos"
"4";"21402027";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21402000";"Biotecnologia Industrial";"21402027";"Biocombustíveis"
"3";"21403007";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21403007";"Biotecnologia Vegetal";"";""
"4";"21403015";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21403007";"Biotecnologia Vegetal";"21403015";"Melhoramento de Plantas"
"4";"21403023";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21403007";"Biotecnologia Vegetal";"21403023";"Tecnologia de Processos e Produtos"
"4";"21403031";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21403007";"Biotecnologia Vegetal";"21403031";"Plantas Transgênicas"
"4";"21403040";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21403007";"Biotecnologia Vegetal";"21403040";"Conservação e Multiplicação de Germoplasma"
"3";"21404003";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21404003";"Biotecnologia Ambiental e Recursos Naturais";"";""
"4";"21404011";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21404003";"Biotecnologia Ambiental e Recursos Naturais";"21404011";"Bioprospecção"
"4";"21404020";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21404003";"Biotecnologia Ambiental e Recursos Naturais";"21404020";"Biodiversidade"
"4";"21404038";"20000006";"Ciências Biológicas";"21400008";"Biotecnologia";"21404003";"Biotecnologia Ambiental e Recursos Naturais";"21404038";"Tratamento Biológico de Residuos"
"1";"30000009";"30000009";"Engenharias";"";"";"";"";"";""
"2";"30100003";"30000009";"Engenharias";"30100003";"Engenharia Civil";"";"";"";""
"3";"30101000";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30101000";"Construção Civil";"";""
"4";"30101018";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30101000";"Construção Civil";"30101018";"Materiais e Componentes de Construção"
"4";"30101026";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30101000";"Construção Civil";"30101026";"Processos Construtivos"
"4";"30101034";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30101000";"Construção Civil";"30101034";"Instalações Prediais"
"3";"30102006";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30102006";"Estruturas";"";""
"4";"30102014";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30102006";"Estruturas";"30102014";"Estruturas de Concreto"
"4";"30102022";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30102006";"Estruturas";"30102022";"Estruturas de Madeiras"
"4";"30102030";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30102006";"Estruturas";"30102030";"Estruturas Metálicas"
"4";"30102049";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30102006";"Estruturas";"30102049";"Mecânica das Estruturas"
"3";"30103002";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30103002";"Geotécnica";"";""
"4";"30103010";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30103002";"Geotécnica";"30103010";"Fundações e Escavações"
"4";"30103029";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30103002";"Geotécnica";"30103029";"Mecânicas das Rochas"
"4";"30103037";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30103002";"Geotécnica";"30103037";"Mecânicas dos Solos"
"4";"30103045";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30103002";"Geotécnica";"30103045";"Obras de Terra e Enrocamento"
"4";"30103053";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30103002";"Geotécnica";"30103053";"Pavimentos"
"3";"30104009";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30104009";"Engenharia Hidráulica";"";""
"4";"30104017";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30104009";"Engenharia Hidráulica";"30104017";"Hidráulica"
"4";"30104025";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30104009";"Engenharia Hidráulica";"30104025";"Hidrologia"
"3";"30105005";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30105005";"Infra-Estrutura de Transportes";"";""
"4";"30105013";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30105005";"Infra-Estrutura de Transportes";"30105013";"Aeroportos; Projeto e Construção"
"4";"30105021";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30105005";"Infra-Estrutura de Transportes";"30105021";"Ferrovias; Projetos e Construção"
"4";"30105030";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30105005";"Infra-Estrutura de Transportes";"30105030";"Portos e Vias Navegáveis; Projeto e Construção"
"4";"30105048";"30000009";"Engenharias";"30100003";"Engenharia Civil";"30105005";"Infra-Estrutura de Transportes";"30105048";"Rodovias; Projeto e Construção"
"2";"30200008";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"";"";"";""
"3";"30201004";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30201004";"Pesquisa Mineral";"";""
"4";"30201012";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30201004";"Pesquisa Mineral";"30201012";"Caracterização do Minério"
"4";"30201020";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30201004";"Pesquisa Mineral";"30201020";"Dimensionamento de Jazidas"
"3";"30202000";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30202000";"Lavra";"";""
"4";"30202019";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30202000";"Lavra";"30202019";"Lavra a Céu Aberto"
"4";"30202027";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30202000";"Lavra";"30202027";"Lavra de Mina Subterrânea"
"4";"30202035";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30202000";"Lavra";"30202035";"Equipamentos de Lavra"
"3";"30203007";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30203007";"Tratamento de Minérios";"";""
"4";"30203015";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30203007";"Tratamento de Minérios";"30203015";"Métodos de Concentração e Enriquecimento de Minérios"
"4";"30203023";"30000009";"Engenharias";"30200008";"Engenharia de Minas";"30203007";"Tratamento de Minérios";"30203023";"Equipamentos de Beneficiamento de Minérios"
"2";"30300002";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"";"";"";""
"3";"30301009";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30301009";"Instalações e Equipamentos Metalúrgicos";"";""
"4";"30301017";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30301009";"Instalações e Equipamentos Metalúrgicos";"30301017";"Instalações Metalúrgicas"
"4";"30301025";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30301009";"Instalações e Equipamentos Metalúrgicos";"30301025";"Equipamentos Metalúrgicos"
"3";"30302005";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30302005";"Metalurgia Extrativa";"";""
"4";"30302013";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30302005";"Metalurgia Extrativa";"30302013";"Aglomeração"
"4";"30302021";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30302005";"Metalurgia Extrativa";"30302021";"Eletrometalurgia"
"4";"30302030";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30302005";"Metalurgia Extrativa";"30302030";"Hidrometalurgia"
"4";"30302048";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30302005";"Metalurgia Extrativa";"30302048";"Pirometalurgia"
"4";"30302056";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30302005";"Metalurgia Extrativa";"30302056";"Tratamento de Minérios"
"3";"30303001";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"";""
"4";"30303010";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303010";"Conformação Mecânica"
"4";"30303028";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303028";"Fundição"
"4";"30303036";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303036";"Metalurgia de Pó"
"4";"30303044";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303044";"Recobrimentos"
"4";"30303052";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303052";"Soldagem"
"4";"30303060";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303060";"Tratamentos Térmicos, Mecânicos e Químicos"
"4";"30303079";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30303001";"Metalurgia de Transformação";"30303079";"Usinagem"
"3";"30304008";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30304008";"Metalurgia Física";"";""
"4";"30304016";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30304008";"Metalurgia Física";"30304016";"Estrutura dos Metais e Ligas"
"4";"30304024";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30304008";"Metalurgia Física";"30304024";"Propriedades Físicas dos Metais e Ligas"
"4";"30304032";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30304008";"Metalurgia Física";"30304032";"Propriedades Mecânicas dos Metais e Ligas"
"4";"30304040";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30304008";"Metalurgia Física";"30304040";"Transformação de Fases"
"4";"30304059";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30304008";"Metalurgia Física";"30304059";"Corrosão"
"3";"30305004";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30305004";"Materiais Não-Metálicos";"";""
"4";"30305012";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30305004";"Materiais Não-Metálicos";"30305012";"Extração e Transformação de Materiais"
"4";"30305020";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30305004";"Materiais Não-Metálicos";"30305020";"Cerâmicos"
"4";"30305039";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30305004";"Materiais Não-Metálicos";"30305039";"Materiais Conjugados Não-Metálicos"
"4";"30305047";"30000009";"Engenharias";"30300002";"Engenharia de Materiais e Metalúrgica";"30305004";"Materiais Não-Metálicos";"30305047";"Polímeros, Aplicações"
"2";"30400007";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"";"";"";""
"3";"30401003";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"";""
"4";"30401011";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"30401011";"Materiais Condutores"
"4";"30401020";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"30401020";"Materiais e Componentes Semicondutores"
"4";"30401038";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"30401038";"Materiais e Dispositivos Supercondutores"
"4";"30401046";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"30401046";"Materiais Dielétricos, Piezoelétricos e Ferroelétricos"
"4";"30401054";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"30401054";"Materiais e Componentes Eletroóticos e Magnetoóticos, Materiais Fotoelétricos"
"4";"30401062";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30401003";"Materiais Elétricos";"30401062";"Materiais e Dispositivos Magnéticos"
"3";"30402000";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30402000";"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação";"";""
"4";"30402018";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30402000";"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação";"30402018";"Medidas Elétricas"
"4";"30402026";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30402000";"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação";"30402026";"Medidas Magnéticas"
"4";"30402034";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30402000";"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação";"30402034";"Instrumentação Eletromecânica"
"4";"30402042";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30402000";"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação";"30402042";"Instrumentação Eletrônica"
"4";"30402050";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30402000";"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação";"30402050";"Sistemas Eletrônicos de Medida e de Controle"
"3";"30403006";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30403006";"Circuitos Elétricos, Magnéticos e Eletrônicos";"";""
"4";"30403014";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30403006";"Circuitos Elétricos, Magnéticos e Eletrônicos";"30403014";"Teoria Geral dos Circuitos Elétricos"
"4";"30403022";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30403006";"Circuitos Elétricos, Magnéticos e Eletrônicos";"30403022";"Circuitos Lineares e Não-Lineares"
"4";"30403030";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30403006";"Circuitos Elétricos, Magnéticos e Eletrônicos";"30403030";"Circuitos Eletrônicos"
"4";"30403049";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30403006";"Circuitos Elétricos, Magnéticos e Eletrônicos";"30403049";"Circuitos Magnéticos , Magnetismos e Eletromagnetismos"
"3";"30404002";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"";""
"4";"30404010";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"30404010";"Geração da Energia Elétrica"
"4";"30404029";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"30404029";"Transmissão da Energia Elétrica, Distribuição da Energia Elétrica"
"4";"30404037";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"30404037";"Conversão e Retificação da Energia Elétrica"
"4";"30404045";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"30404045";"Medição, Controle, Correção e Proteção de Sistemas Elétricos  de Potência"
"4";"30404053";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"30404053";"Máquinas Elétricas e Dispositivos de Potência"
"4";"30404061";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30404002";"Sistemas Elétricos de Potência";"30404061";"Instalações Elétricas e Industriais"
"3";"30405009";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30405009";"Eletrônica Industrial, Sistemas e Controles Eletrônicos";"";""
"4";"30405017";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30405009";"Eletrônica Industrial, Sistemas e Controles Eletrônicos";"30405017";"Eletrônica Industrial"
"4";"30405025";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30405009";"Eletrônica Industrial, Sistemas e Controles Eletrônicos";"30405025";"Automação Eletrônica de Processos Elétricos e Industriais"
"4";"30405033";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30405009";"Eletrônica Industrial, Sistemas e Controles Eletrônicos";"30405033";"Controle de Processos Eletrônicos, Retroalimentação"
"3";"30406005";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30406005";"Telecomunicações";"";""
"4";"30406013";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30406005";"Telecomunicações";"30406013";"Teoria Eletromagnetica, Microondas, Propagação de Ondas, Antenas"
"4";"30406021";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30406005";"Telecomunicações";"30406021";"Radionavegação e Radioastronomia"
"4";"30406030";"30000009";"Engenharias";"30400007";"Engenharia Elétrica";"30406005";"Telecomunicações";"30406030";"Sistemas de Telecomunicações"
"2";"30500001";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"";"";"";""
"3";"30501008";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30501008";"Fenômenos de Transporte";"";""
"4";"30501016";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30501008";"Fenômenos de Transporte";"30501016";"Transferência de Calor"
"4";"30501024";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30501008";"Fenômenos de Transporte";"30501024";"Mecânica dos Fluídos"
"4";"30501032";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30501008";"Fenômenos de Transporte";"30501032";"Dinâmica dos Gases"
"4";"30501040";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30501008";"Fenômenos de Transporte";"30501040";"Princípios Variacionais e Métodos Numéricos"
"3";"30502004";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30502004";"Engenharia Térmica";"";""
"4";"30502012";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30502004";"Engenharia Térmica";"30502012";"Termodinâmica"
"4";"30502020";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30502004";"Engenharia Térmica";"30502020";"Controle Ambiental"
"4";"30502039";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30502004";"Engenharia Térmica";"30502039";"Aproveitamento da Energia"
"3";"30503000";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30503000";"Mecânica dos Sólidos";"";""
"4";"30503019";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30503000";"Mecânica dos Sólidos";"30503019";"Mecânica dos Corpos Sólidos, Elásticos e Plásticos"
"4";"30503027";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30503000";"Mecânica dos Sólidos";"30503027";"Dinâmica dos Corpos Rígidos, Elásticos e Plásticos"
"4";"30503035";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30503000";"Mecânica dos Sólidos";"30503035";"Análise de Tensões"
"4";"30503043";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30503000";"Mecânica dos Sólidos";"30503043";"Termoelasticidade"
"3";"30504007";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"";""
"4";"30504015";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504015";"Teoria dos Mecanismos"
"4";"30504023";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504023";"Estática e Dinâmica Aplicada"
"4";"30504031";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504031";"Elementos de Máquinas"
"4";"30504040";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504040";"Fundamentos Gerais de Projetos das Máquinas"
"4";"30504058";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504058";"Máquinas, Motores e Equipamentos"
"4";"30504066";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504066";"Métodos de Síntese e Otimização Aplicados ao Projeto Mecânico"
"4";"30504074";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504074";"Controle de Sistemas Mecânicos"
"4";"30504082";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30504007";"Projetos de Máquinas";"30504082";"Aproveitamento de Energia"
"3";"30505003";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30505003";"Processos de Fabricação";"";""
"4";"30505011";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30505003";"Processos de Fabricação";"30505011";"Matrizes e Ferramentas"
"4";"30505020";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30505003";"Processos de Fabricação";"30505020";"Maquinas de Usinagem e Conformação"
"4";"30505038";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30505003";"Processos de Fabricação";"30505038";"Controle Numérico"
"4";"30505046";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30505003";"Processos de Fabricação";"30505046";"Robotização"
"4";"30505054";"30000009";"Engenharias";"30500001";"Engenharia Mecânica";"30505003";"Processos de Fabricação";"30505054";"Processos de Fabricação, Seleção Econômica"
"2";"30600006";"30000009";"Engenharias";"30600006";"Engenharia Química";"";"";"";""
"3";"30601002";"30000009";"Engenharias";"30600006";"Engenharia Química";"30601002";"Processos Industriais de Engenharia Química";"";""
"4";"30601010";"30000009";"Engenharias";"30600006";"Engenharia Química";"30601002";"Processos Industriais de Engenharia Química";"30601010";"Processos Bioquímicos"
"4";"30601029";"30000009";"Engenharias";"30600006";"Engenharia Química";"30601002";"Processos Industriais de Engenharia Química";"30601029";"Processos Orgânicos"
"4";"30601037";"30000009";"Engenharias";"30600006";"Engenharia Química";"30601002";"Processos Industriais de Engenharia Química";"30601037";"Processos Inorgânicos"
"3";"30602009";"30000009";"Engenharias";"30600006";"Engenharia Química";"30602009";"Operações Industriais e Equipamentos para Engenharia Química";"";""
"4";"30602017";"30000009";"Engenharias";"30600006";"Engenharia Química";"30602009";"Operações Industriais e Equipamentos para Engenharia Química";"30602017";"Reatores Químicos"
"4";"30602025";"30000009";"Engenharias";"30600006";"Engenharia Química";"30602009";"Operações Industriais e Equipamentos para Engenharia Química";"30602025";"Operações Características de Processos Bioquímicos"
"4";"30602033";"30000009";"Engenharias";"30600006";"Engenharia Química";"30602009";"Operações Industriais e Equipamentos para Engenharia Química";"30602033";"Operações de Separação e Mistura"
"3";"30603005";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"";""
"4";"30603013";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603013";"Balanços Globais de Matéria e Energia"
"4";"30603021";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603021";"Água"
"4";"30603030";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603030";"Álcool"
"4";"30603048";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603048";"Alimentos"
"4";"30603056";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603056";"Borrachas"
"4";"30603064";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603064";"Carvão"
"4";"30603072";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603072";"Cerâmica"
"4";"30603080";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603080";"Cimento"
"4";"30603099";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603099";"Couro"
"4";"30603102";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603102";"Detergentes"
"4";"30603110";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603110";"Fertilizantes"
"4";"30603129";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603129";"Medicamentos"
"4";"30603137";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603137";"Metais Não-Ferrosos"
"4";"30603145";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603145";"Óleos"
"4";"30603153";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603153";"Papel e Celulose"
"4";"30603161";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603161";"Petróleo e Petroquímica"
"4";"30603170";"30000009";"Engenharias";"30600006";"Engenharia Química";"30603005";"Tecnologia Química";"30603170";"Polímeros"
